vehicle_number,driver_name,vehicle_manufacturer,leader_lap,lap_count,pit_in_flag_status,pit_out_flag_status,pit_in_race_time,pit_out_race_time,total_duration,box_stop_race_time,box_leave_race_time,pit_stop_duration,in_travel_duration,out_travel_duration,pit_stop_type,left_front_tire_changed,left_rear_tire_changed,right_front_tire_changed,right_rear_tire_changed,previous_lap_time,next_lap_time,pit_in_rank,pit_out_rank,positions_gained_lost
02,Blaine Perkins #,Chevrolet,22,21,2,2,1313.102,1359.302,46.1999,1325.7224,1344.8421,19.1197,12.6204,14.4598,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,30,27,3
02,Blaine Perkins #,Chevrolet,42,41,2,2,2774.0,2822.862,48.862,2786.6339,2808.3994,21.7654,12.6339,14.4625,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,25,34,-9
02,Blaine Perkins #,Chevrolet,77,76,1,1,5316.627,5352.155,35.5279,5329.0515,5338.1764,9.1249,12.4245,13.9785,TWO_WHEEL_CHANGE_RIGHT,False,False,True,True,0,0,21,25,-4
02,Blaine Perkins #,Chevrolet,85,83,1,1,6057.023,6093.753,36.7299,6069.9623,6079.6388,9.6764,12.9393,14.1141,TWO_WHEEL_CHANGE_LEFT,True,True,False,False,0,0,31,31,0
15,JJ Yeley(i),Ford,7,4,2,2,498.642,620.389,121.747,517.0064,605.1804,88.1739,18.3644,15.2085,TWO_WHEEL_CHANGE_RIGHT,False,False,True,True,0,0,36,36,0
41,Ryan Preece,Ford,8,7,2,2,627.8339,657.86,30.026,647.0407,650.8779,3.8372,19.2067,6.982,OTHER,False,False,False,False,0,0,29,28,1
9,Chase Elliott,Chevrolet,8,7,2,2,627.205,658.533,31.3279,642.0026,647.7747,5.772,14.7976,10.7582,TWO_WHEEL_CHANGE_RIGHT,False,False,True,True,0,0,27,30,-3
10,Aric Almirola,Ford,8,7,2,2,627.497,665.449,37.952,641.035,653.0133,11.9783,13.538,12.4356,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,28,33,-5
38,Todd Gilliland,Ford,8,7,2,2,629.248,661.432,32.1839,637.8317,644.3714,6.5397,8.5837,17.0605,TWO_WHEEL_CHANGE_RIGHT,False,False,True,True,0,0,35,32,3
51,Cole Custer(i),Ford,8,7,2,2,628.909,667.122,38.2129,645.9395,658.5188,12.5793,17.0305,8.6031,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,34,34,0
15,JJ Yeley(i),Ford,8,5,2,2,682.942,764.9109,81.9689,696.3586,748.2757,51.917,13.4166,16.6352,OTHER,False,False,False,False,0,0,36,36,0
14,Chase Briscoe,Ford,8,7,2,2,628.626,675.73,47.104,641.2352,661.4933,20.258,12.6092,14.2366,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,32,35,-3
14,Chase Briscoe,Ford,9,8,2,2,766.36,804.282,37.922,781.3444,784.5809,3.2365,14.9844,19.701,OTHER,False,False,False,False,0,0,35,35,0
7,Corey LaJoie,Chevrolet,13,12,1,1,1047.569,1078.287,30.718,1055.2236,1060.3954,5.1718,7.6546,17.8915,TWO_WHEEL_CHANGE_RIGHT,True,True,False,False,0,0,35,35,0
8,Kyle Busch,Chevrolet,26,25,1,1,1760.61,1800.649,40.0389,1768.3821,1783.3964,15.0142,7.7721,17.2525,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,21,34,-13
5,Kyle Larson,Chevrolet,27,26,1,1,1802.591,1838.814,36.223,1812.727,1823.2041,10.477,10.136,15.6098,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,3,23,-20
4,Kevin Harvick,Ford,27,26,1,1,1804.489,1840.737,36.248,1811.5925,1821.8264,10.2338,7.1035,18.9105,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,6,24,-18
12,Ryan Blaney,Ford,27,26,1,1,1807.66,1844.812,37.1519,1826.0736,1837.4518,11.3782,18.4136,7.3601,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,11,27,-16
54,Ty Gibbs #,Toyota,27,26,1,1,1811.862,1847.901,36.0389,1823.5377,1833.9655,10.4277,11.6757,13.9354,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,13,28,-15
9,Chase Elliott,Chevrolet,27,26,1,1,1817.973,1853.032,35.0589,1832.6803,1842.5234,9.843,14.7073,10.5085,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,22,32,-10
48,Alex Bowman,Chevrolet,27,26,1,1,1812.877,1851.55,38.673,1832.647,1845.3808,12.7338,19.77,6.1691,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,15,31,-16
6,Brad Keselowski,Ford,27,26,1,1,1814.768,1851.424,36.6559,1835.1161,1846.3605,11.2443,20.3481,5.0634,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,19,30,-11
24,William Byron,Chevrolet,27,26,1,1,1803.243,1837.946,34.7029,1826.3739,1836.1838,9.8099,23.1309,1.7621,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,5,22,-17
2,Austin Cindric,Ford,27,26,1,1,1813.959,1850.782,36.8229,1835.8835,1847.0278,11.1442,21.9245,3.7541,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,17,29,-12
47,Ricky Stenhouse Jr.,Chevrolet,27,26,1,1,1818.989,1857.108,38.1189,1842.3566,1854.1013,11.7447,23.3676,3.0066,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,24,33,-9
20,Christopher Bell,Toyota,27,26,1,1,1806.133,1841.972,35.8389,1828.9432,1839.5539,10.6106,22.8102,2.418,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,9,26,-17
21,Harrison Burton,Ford,31,31,2,2,2195.427,2233.751,38.324,2205.2259,2217.4045,12.1786,9.7989,16.3464,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,15,29,-14
77,Ty Dillon,Chevrolet,31,31,2,2,2196.373,2234.694,38.3209,2202.691,2215.1033,12.4122,6.318,19.5906,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,18,31,-13
99,Daniel Suarez,Chevrolet,31,31,2,2,2194.445,2230.194,35.7489,2203.1238,2213.4673,10.3435,8.6788,16.7266,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,12,19,-7
3,Austin Dillon,Chevrolet,31,31,2,2,2195.701,2238.277,42.576,2202.1571,2219.174,17.0168,6.4561,19.1029,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,16,33,-17
22,Joey Logano,Ford,31,31,2,2,2191.078,2229.119,38.041,2196.9175,2209.2965,12.3789,5.8395,19.8224,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,1,14,-13
45,Tyler Reddick,Toyota,31,31,2,2,2191.829,2228.914,37.085,2205.3593,2216.8039,11.4446,13.5303,12.11,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,4,13,-9
1,Ross Chastain,Chevrolet,31,31,2,2,2194.18,2230.5369,36.3569,2206.9942,2217.7332,10.7389,12.8142,12.8037,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,11,21,-10
23,Bubba Wallace,Toyota,31,31,2,2,2192.804,2230.335,37.5309,2208.7626,2220.3398,11.5771,15.9586,9.9951,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,7,20,-13
11,Denny Hamlin,Toyota,31,31,2,2,2191.547,2226.879,35.3319,2208.9628,2218.9073,9.9444,17.4158,7.9716,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,3,7,-4
16,AJ Allmendinger,Chevrolet,31,31,2,2,2192.18,2230.068,37.888,2209.0629,2221.1072,12.0442,16.8829,8.9607,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,5,17,-12
34,Michael McDowell,Ford,31,31,2,2,2192.56,2229.457,36.8969,2207.161,2218.1052,10.9441,14.601,11.3517,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,6,16,-10
38,Todd Gilliland,Ford,31,31,2,2,2197.146,2288.93,91.7839,2206.1611,2271.5912,65.4301,9.0151,17.3387,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,21,35,-14
19,Martin Truex Jr.,Toyota,31,31,2,2,2191.306,2228.208,36.902,2212.2327,2224.0435,11.8107,20.9267,4.1644,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,2,11,-9
10,Aric Almirola,Ford,31,31,2,2,2195.992,2233.86,37.8679,2209.4643,2221.4326,11.9682,13.4723,12.4273,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,17,30,-13
14,Chase Briscoe,Ford,31,31,2,2,2196.734,2233.069,36.335,2209.2975,2219.4743,10.1767,12.5635,13.5946,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,20,28,-8
31,Justin Haley,Chevrolet,31,31,2,2,2193.351,2232.58,39.2289,2209.2965,2222.1749,12.8784,15.9455,10.405,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,8,27,-19
17,Chris Buescher,Ford,31,31,2,2,2193.616,2231.221,37.605,2211.7323,2222.8089,11.0766,18.1163,8.412,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,9,23,-14
42,Noah Gragson #,Chevrolet,31,31,2,2,2194.78,2232.1529,37.3729,2214.3015,2225.9788,11.6773,19.5215,6.1741,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,13,26,-13
43,Erik Jones,Chevrolet,31,31,2,2,2193.888,2231.389,37.501,2215.2024,2226.7796,11.5772,21.3144,4.6093,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,10,24,-14
41,Ryan Preece,Ford,31,31,2,2,2195.105,2232.14,37.0349,2215.2691,2225.2757,10.0065,20.1641,6.8642,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,14,25,-11
78,BJ McLeod,Chevrolet,31,31,2,2,2197.514,2236.4899,38.9759,2218.3398,2230.5756,12.2357,20.8258,5.9143,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,22,32,-10
7,Corey LaJoie,Chevrolet,32,31,2,2,2202.695,2282.455,79.7599,2210.7323,2264.0503,53.318,8.0373,18.4046,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,31,34,-3
51,Cole Custer(i),Ford,32,32,2,2,2320.891,2418.9609,98.0699,2338.0278,2410.0929,72.065,17.1368,8.868,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,4,35,-31
15,JJ Yeley(i),Ford,33,30,2,2,2342.756,2459.129,116.373,2355.3457,2444.8774,89.5316,12.5897,14.2515,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,36,36,0
7,Corey LaJoie,Chevrolet,37,36,2,2,2794.689,2824.138,29.449,2802.4997,2805.6363,3.1365,7.8107,18.5016,OTHER,False,False,False,False,0,0,32,29,3
21,Harrison Burton,Ford,37,36,2,2,2792.6729,2822.78,30.107,2802.7323,2806.1692,3.4369,10.0593,16.6107,OTHER,False,False,False,False,0,0,28,25,3
43,Erik Jones,Chevrolet,37,36,2,2,2791.84,2898.069,106.2289,2812.8407,2893.1203,80.2796,21.0007,4.9486,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,24,33,-9
99,Daniel Suarez,Chevrolet,36,35,2,2,2696.457,3074.428,377.971,2707.336,3055.6983,348.3623,10.879,18.7296,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,34,35,-1
15,JJ Yeley(i),Ford,38,36,2,2,2947.089,3044.349,97.26,2959.892,3030.4619,70.5698,12.803,13.887,OTHER,False,False,False,False,0,0,34,34,0
7,Corey LaJoie,Chevrolet,40,39,2,2,3189.213,3217.339,28.1259,3196.9018,3199.3709,2.4691,7.6888,17.968,OTHER,False,False,False,False,0,0,32,32,0
38,Todd Gilliland,Ford,40,39,2,2,3186.997,3217.077,30.08,3196.4681,3200.1717,3.7036,9.4711,16.9052,OTHER,False,False,False,False,0,0,29,30,-1
43,Erik Jones,Chevrolet,40,39,2,2,3189.788,3220.163,30.375,3210.8156,3215.3534,4.5378,21.0276,4.8095,OTHER,False,False,False,False,0,0,33,33,0
99,Daniel Suarez,Chevrolet,40,36,2,2,3195.545,0.0,0.0,3207.5123,3229.1338,21.6214,11.9673,0.0,OTHER,False,False,False,False,0,0,35,35,0
22,Joey Logano,Ford,38,35,2,2,3026.301,3444.98,418.679,3041.6759,3424.9714,383.2955,15.3749,20.0085,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,36,36,0
3,Austin Dillon,Chevrolet,42,41,2,2,3432.276,3476.345,44.0689,3439.147,3457.1313,17.9843,6.871,19.2136,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,33,33,0
38,Todd Gilliland,Ford,43,42,2,2,3505.614,3535.401,29.7869,3514.6226,3518.2595,3.6368,9.0086,17.1414,OTHER,False,False,False,False,0,0,30,28,2
43,Erik Jones,Chevrolet,43,42,2,2,3505.921,3536.843,30.922,3527.135,3531.7061,4.571,21.214,5.1368,OTHER,False,False,False,False,0,0,31,31,0
78,BJ McLeod,Chevrolet,43,42,2,2,3506.451,3548.204,41.753,3527.5354,3542.083,14.5476,21.0844,6.1209,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,32,32,0
15,JJ Yeley(i),Ford,43,42,2,2,3555.698,3625.432,69.7339,3568.8448,3611.1522,42.3074,13.1468,14.2797,OTHER,False,False,False,False,0,0,34,34,0
3,Austin Dillon,Chevrolet,44,43,2,2,3639.969,3675.212,35.2429,3646.9907,3655.8327,8.842,7.0217,19.3792,OTHER,False,False,False,False,0,0,29,33,-4
5,Kyle Larson,Chevrolet,46,45,2,2,3861.602,3951.925,90.323,3872.3532,3936.016,63.6628,10.7512,15.9089,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,34,34,0
21,Harrison Burton,Ford,47,46,2,2,3968.925,3998.295,29.3699,3978.7287,3981.9318,3.2031,9.8037,16.3631,OTHER,False,False,False,False,0,0,26,22,4
4,Kevin Harvick,Ford,46,46,2,2,3957.585,3999.077,41.492,3964.5148,3979.9094,15.3945,6.9298,19.1675,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,3,24,-21
43,Erik Jones,Chevrolet,47,46,2,2,3970.362,3998.203,27.8409,3990.8739,3993.61,2.736,20.5119,4.5929,OTHER,False,False,False,False,0,0,29,20,9
38,Todd Gilliland,Ford,47,46,2,2,3971.715,4000.648,28.9329,3980.7306,3983.767,3.0363,9.0156,16.8809,OTHER,False,False,False,False,0,0,31,28,3
15,JJ Yeley(i),Ford,47,46,2,2,3973.185,4003.863,30.6779,3986.0025,3990.0064,4.0038,12.8175,13.8565,OTHER,False,False,False,False,0,0,33,29,4
78,BJ McLeod,Chevrolet,47,46,2,2,3972.401,4012.198,39.797,3993.5766,4005.8221,12.2454,21.1756,6.3758,OTHER,False,False,False,False,0,0,32,32,0
14,Chase Briscoe,Ford,47,46,2,2,3967.917,4010.838,42.921,3980.5972,3996.713,16.1158,12.6802,14.1249,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,24,31,-7
77,Ty Dillon,Chevrolet,47,46,2,2,3968.304,4004.033,35.7289,3974.3243,3984.6012,10.2768,6.0203,19.4317,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,25,30,-5
51,Cole Custer(i),Ford,47,46,2,2,3970.785,4053.003,82.218,3987.9044,4044.1519,56.2475,17.1194,8.851,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,30,34,-4
77,Ty Dillon,Chevrolet,49,48,2,2,4252.733,4281.718,28.9849,4259.4456,4261.9147,2.469,6.7126,19.8032,OTHER,False,False,False,False,0,0,28,27,1
51,Cole Custer(i),Ford,49,48,2,2,4254.036,4282.975,28.939,4270.8569,4274.3269,3.47,16.8209,8.648,OTHER,False,False,False,False,0,0,32,31,1
38,Todd Gilliland,Ford,49,48,2,2,4252.097,4280.514,28.417,4260.9137,4263.3828,2.469,8.8167,17.1311,OTHER,False,False,False,False,0,0,26,26,0
14,Chase Briscoe,Ford,49,48,2,2,4253.281,4282.895,29.614,4266.0855,4268.9884,2.9029,12.8045,13.9065,OTHER,False,False,False,False,0,0,30,30,0
5,Kyle Larson,Chevrolet,49,48,2,2,4253.664,4321.49,67.826,4263.9166,4305.8915,41.9749,10.2526,15.5984,OTHER,False,False,False,False,0,0,31,34,-3
48,Alex Bowman,Chevrolet,63,62,1,1,5094.34,5130.318,35.978,5113.8847,5124.4625,10.5778,19.5447,5.8554,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,14,33,-19
8,Kyle Busch,Chevrolet,63,62,1,1,5097.367,5139.89,42.523,5105.1092,5122.6274,17.5182,7.7422,17.2625,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,18,34,-16
47,Ricky Stenhouse Jr.,Chevrolet,64,63,1,1,5155.837,5192.529,36.692,5178.2168,5189.5952,11.3783,22.3798,2.9337,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,23,32,-9
16,AJ Allmendinger,Chevrolet,65,64,1,1,5205.534,5244.761,39.227,5222.0628,5235.4327,13.3698,16.5288,9.3282,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,14,31,-17
23,Bubba Wallace,Toyota,68,67,1,1,5368.629,5405.227,36.5979,5384.4284,5395.54,11.1115,15.7994,9.6869,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,12,30,-18
31,Justin Haley,Chevrolet,70,69,1,1,5480.368,5518.6319,38.2639,5495.5063,5508.4524,12.946,15.1383,10.1795,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,12,30,-18
11,Denny Hamlin,Toyota,72,71,1,1,5584.28,5620.91,36.63,5601.5147,5612.926,11.4113,17.2347,7.9839,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,9,28,-19
45,Tyler Reddick,Toyota,73,72,1,1,5639.954,5676.526,36.572,5653.4001,5664.7113,11.3112,13.4461,11.8146,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,9,27,-18
1,Ross Chastain,Chevrolet,76,75,1,1,5816.9129,5852.735,35.822,5829.415,5840.0432,10.6281,12.502,12.6917,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,18,32,-14
17,Chris Buescher,Ford,77,76,1,1,5859.805,5899.691,39.8859,5876.83,5891.3443,14.5142,17.025,8.3466,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,8,27,-19
6,Brad Keselowski,Ford,78,77,1,1,5911.333,5954.24,42.907,5931.5522,5949.1028,17.5506,20.2192,5.1371,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,7,27,-20
10,Aric Almirola,Ford,79,78,1,1,5978.953,6015.379,36.4259,5992.3815,6002.9846,10.603,13.4285,12.3943,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,14,28,-14
24,William Byron,Chevrolet,78,78,1,1,5956.505,5997.329,40.8239,5979.6681,5995.5846,15.9164,23.1631,1.7443,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,1,13,-12
20,Christopher Bell,Toyota,79,78,1,1,5967.277,6006.399,39.122,5989.9124,6003.9594,14.0469,22.6354,2.4395,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,6,19,-13
2,Austin Cindric,Ford,79,78,1,1,5978.092,6018.237,40.145,6000.8563,6014.6033,13.7469,22.7643,3.6336,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,12,32,-20
12,Ryan Blaney,Ford,78,78,1,1,5959.495,6000.235,40.7399,5977.8997,5992.8486,14.9489,18.4047,7.3863,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,3,15,-12
34,Michael McDowell,Ford,80,79,1,1,6030.87,6071.175,40.305,6045.4689,6060.0499,14.5809,14.5989,11.125,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,5,29,-24
9,Chase Elliott,Chevrolet,80,79,1,1,6022.362,6061.895,39.533,6037.1608,6051.5081,14.3473,14.7988,10.3868,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,3,16,-13
41,Ryan Preece,Ford,81,80,1,1,6087.886,6124.2569,36.3709,6106.8647,6117.5086,10.6438,18.9787,6.7483,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,3,24,-21
42,Noah Gragson #,Chevrolet,80,79,1,1,6034.804,6079.75,44.9459,6053.8772,6073.4965,19.6193,19.0732,6.2534,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,9,33,-24
19,Martin Truex Jr.,Toyota,80,80,1,1,6075.907,6115.009,39.1019,6097.1551,6110.8687,13.7135,21.2481,4.1402,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,2,12,-10
54,Ty Gibbs #,Toyota,80,80,1,1,6070.174,6111.381,41.207,6081.8056,6097.4544,15.6488,11.6316,13.9265,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,1,8,-7
3,Austin Dillon,Chevrolet,82,81,1,1,6146.586,6184.121,37.5349,6152.9791,6165.1244,12.1453,6.3931,18.9965,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,4,27,-23
78,BJ McLeod,Chevrolet,85,84,1,1,6341.272,6372.259,30.987,6361.7595,6366.3974,4.6379,20.4875,5.8615,OTHER,False,False,False,False,0,0,30,34,-4
14,Chase Briscoe,Ford,86,85,1,1,6383.311,6423.577,40.266,6395.795,6410.3092,14.5142,12.484,13.2677,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,13,33,-20
38,Todd Gilliland,Ford,89,88,1,1,6556.298,6594.426,38.128,6564.4987,6577.4782,12.9795,8.2007,16.9477,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,22,31,-9
15,JJ Yeley(i),Ford,89,88,1,1,6564.725,6607.758,43.0329,6577.0778,6593.9942,16.9163,12.3528,13.7637,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,31,34,-3
7,Corey LaJoie,Chevrolet,89,88,1,1,6543.198,6584.761,41.563,6550.6505,6566.9668,16.3163,7.4525,17.7941,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,10,30,-20
51,Cole Custer(i),Ford,90,89,1,1,6616.401,6654.897,38.496,6633.4018,6646.1478,12.7459,17.0008,8.7491,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,22,31,-9
43,Erik Jones,Chevrolet,90,89,1,1,6592.1989,6635.312,43.113,6612.7137,6630.7648,18.0511,20.5147,4.5471,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,4,28,-24
4,Kevin Harvick,Ford,91,90,1,1,6639.6409,6680.165,40.524,6646.4824,6661.4305,14.9481,6.8414,18.7344,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,2,18,-16
21,Harrison Burton,Ford,91,90,1,1,6657.728,6700.586,42.858,6667.9703,6683.4857,15.5153,10.2423,17.1002,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,12,27,-15
20,Christopher Bell,Toyota,92,91,2,2,6761.378,6818.732,57.354,6785.1568,6816.0614,30.9046,23.7788,2.6705,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,26,29,-3
5,Kyle Larson,Chevrolet,95,95,2,2,7204.814,7245.339,40.5249,7214.6301,7229.7451,15.1149,9.8161,15.5938,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,1,20,-19
45,Tyler Reddick,Toyota,95,95,2,2,7206.057,7243.091,37.034,7219.4683,7231.013,11.5447,13.4113,12.0779,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,6,15,-9
8,Kyle Busch,Chevrolet,95,95,2,2,7210.171,7247.871,37.6999,7218.0011,7230.6803,12.6791,7.8301,17.1906,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,16,26,-10
11,Denny Hamlin,Toyota,95,95,2,2,7205.512,7240.689,35.177,7222.8383,7232.6479,9.8096,17.3263,8.041,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,3,8,-5
23,Bubba Wallace,Toyota,95,95,2,2,7207.296,7243.08,35.7839,7222.8383,7233.382,10.5437,15.5423,9.6979,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,9,14,-5
77,Ty Dillon,Chevrolet,95,95,2,2,7205.172,7246.751,41.579,7211.2935,7226.9757,15.6821,6.1215,19.7752,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,2,23,-21
48,Alex Bowman,Chevrolet,95,95,2,2,7205.775,7241.847,36.072,7225.5743,7236.0179,10.4436,19.7993,5.829,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,5,10,-5
31,Justin Haley,Chevrolet,95,95,2,2,7209.945,7246.066,36.121,7225.0503,7235.8187,10.7684,15.1053,10.2472,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,15,22,-7
16,AJ Allmendinger,Chevrolet,95,95,2,2,7207.86,7245.03,37.17,7224.9403,7235.6677,10.7273,17.0803,9.3622,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,10,19,-9
1,Ross Chastain,Chevrolet,96,95,2,2,7212.504,7247.686,35.1819,7225.0748,7235.1181,10.0432,12.5708,12.5678,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,22,25,-3
41,Ryan Preece,Ford,95,95,2,2,7210.58,7246.927,36.3469,7229.5125,7239.756,10.2434,18.9325,7.1709,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,18,24,-6
47,Ricky Stenhouse Jr.,Chevrolet,95,95,2,2,7212.27,7275.172,62.9019,7234.5175,7271.1536,36.6361,22.2475,4.0183,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,21,28,-7
7,Corey LaJoie,Chevrolet,96,95,2,2,7214.957,7298.791,83.8339,7223.2063,7280.0291,56.8227,8.2493,18.7618,OTHER,False,False,False,False,0,0,27,29,-2
42,Noah Gragson #,Chevrolet,96,95,2,2,7213.815,7251.256,37.441,7233.2829,7245.0278,11.7449,19.4679,6.2281,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,25,27,-2
78,BJ McLeod,Chevrolet,96,95,2,2,7335.879,7404.466,68.587,7355.9608,7397.3158,41.355,20.0818,7.1501,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,33,34,-1
15,JJ Yeley(i),Ford,98,96,2,2,7478.92,7510.081,31.161,7491.6809,7496.1853,4.5044,12.7609,13.8956,OTHER,False,False,False,False,0,0,33,32,1
20,Christopher Bell,Toyota,98,97,2,2,7471.402,7501.484,30.082,7494.6505,7498.7545,4.104,23.2485,2.7294,OTHER,False,False,False,False,0,0,16,20,-4
8,Kyle Busch,Chevrolet,107,106,2,2,8129.049,8165.32,36.2709,8137.0085,8147.9193,10.9108,7.9595,17.4006,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,20,22,-2
7,Corey LaJoie,Chevrolet,107,106,2,2,8130.345,8167.201,36.8559,8138.1429,8149.3538,11.2108,7.7979,17.8471,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,23,24,-1
6,Brad Keselowski,Ford,106,106,2,2,8125.067,8162.165,37.0979,8145.25,8156.5276,11.2775,20.183,5.6373,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,9,19,-10
10,Aric Almirola,Ford,107,106,2,2,8128.03,8164.252,36.222,8141.3127,8152.0564,10.7436,13.2827,12.1955,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,15,21,-6
38,Todd Gilliland,Ford,107,106,2,2,8130.65,8168.619,37.969,8139.878,8151.6226,11.7446,9.228,16.9963,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,26,26,0
14,Chase Briscoe,Ford,107,106,2,2,8131.832,8170.285,38.4529,8144.3824,8156.9073,12.5248,12.5504,13.3776,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,29,29,0
42,Noah Gragson #,Chevrolet,107,106,2,2,8131.278,8168.171,36.893,8150.4215,8162.033,11.6114,19.1435,6.1379,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,27,25,2
2,Austin Cindric,Ford,107,106,2,2,8128.47,8166.177,37.7069,8150.5883,8162.5335,11.9451,22.1183,3.6434,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,18,23,-5
