race_id,car_number,driver_fullname,driver_id,lap,lap_assessed,penalty,notes
5135,30,Danny Bohn,4323,47,49,Tail End,
5135,3,Bobby Reuse,4115,48,49,Tail End,
5135,51,Corey Heim,4387,52,53,Pass Thru,
5135,19,Derek Kraus,4297,54,56,Tail End,
5135,34,Lawless Alan,4371,54,56,Tail End,
5135,49,Roger Reuse,4124,55,56,Tail End,
5135,23,AJ Allmendinger,3774,55,56,Tail End,
5136,10,Jennifer Jo Cobb,608,0,0,Tail End,Unapproved adjustment
5136,02,Kris Wright,4364,28,29,Tail End,
5136,12,Tate Fogleman,4271,43,46,Tail End,
5136,51,Derek Griffith,4407,43,46,Tail End,
5136,51,Derek Griffith,4407,45,46,Tail End,
5136,3,Jordan Anderson,4139,53,58,Tail End,
5136,98,Christian Eckes,4268,113,0,Tail End,Garage
5136,38,Todd Gilliland,4231,113,120,Tail End,
5136,16,Austin Hill,4133,113,120,Tail End,
5136,18,Chandler Smith,4312,113,120,Tail End,
5136,42,Carson Hocevar,4326,114,120,Tail End,
5136,41,Dawson Cram,4256,116,120,Tail End,
5136,18,Chandler Smith,4312,120,123,Pass Thru,
5136,15,Tanner Gray,4342,156,161,Tail End,
5136,34,Chris Hacker,4408,156,161,Tail End,
5137,16,Austin Hill,4133,16,20,Tail End,
5137,40,Ryan Truex,3952,17,20,Tail End,
5137,12,Tate Fogleman,4271,22,0,Tail End,Garage
5137,40,Ryan Truex,3952,23,26,Tail End,
5137,9,Colby Howard,4344,27,30,Tail End,
5137,40,Ryan Truex,3952,46,52,Tail End,
5137,6,Norm Benning,214,49,52,Tail End,
5137,10,Jennifer Jo Cobb,608,62,65,Other - See Notes,Pit- Fail to meet minimum speed
5137,6,Norm Benning,214,62,68,Other - See Notes,Pit- Fail to meet minimum speed
5137,6,Norm Benning,214,68,71,Tail End,
5137,88,Matt Crafton,694,68,71,Tail End,
5137,10,Jennifer Jo Cobb,608,84,85,Other - See Notes,Garage- Fail to meet minimum speed
5137,6,Norm Benning,214,86,90,Other - See Notes,Garage- Fail to meet minimum speed
5137,51,Dylan Lupton,4146,87,97,Tail End,
5137,22,Austin Wayne Self,4189,91,97,Tail End,
5137,99,Ben Rhodes,4107,92,97,Tail End,
5137,99,Ben Rhodes,4107,92,97,Tail End,
5137,02,Kris Wright,4364,93,97,Tail End,
5137,24,Jack Wood,4391,93,97,Tail End,
5137,15,Tanner Gray,4342,104,110,Tail End,
5137,99,Ben Rhodes,4107,107,110,Tail End,
5137,45,Lawless Alan,4371,107,110,Tail End,
5137,19,Derek Kraus,4297,108,110,Tail End,
5137,41,Dawson Cram,4256,108,110,Tail End,
5137,34,Josh Reaume,4102,111,115,Tail End,
5137,34,Josh Reaume,4102,111,115,Tail End,
5137,51,Dylan Lupton,4146,111,115,Tail End,
5138,34,Josh Reaume,4102,3,0,Tail End,Garage
5138,32,Sam Mayer,4327,4,13,Tail End,
5138,3,Howie Disavino III,4379,5,13,Tail End,
5138,04,Cory Roper,4262,6,13,Tail End,
5138,04,Cory Roper,4262,6,13,Tail End,
5138,32,Sam Mayer,4327,23,32,Tail End,
5138,32,Sam Mayer,4327,23,32,Tail End,
5138,24,Doug Coby III,4405,27,32,Tail End,
5138,02,Kris Wright,4364,27,32,Tail End,
5138,33,Cj McLaughlin,4316,35,45,Pass Thru,
5138,32,Sam Mayer,4327,51,54,Tail End,
5138,24,Doug Coby III,4405,51,54,Tail End,
5138,41,Dawson Cram,4256,59,66,Tail End,
5138,02,Kris Wright,4364,60,66,Tail End,
5138,10,Jennifer Jo Cobb,608,60,66,Tail End,
5138,04,Cory Roper,4262,70,79,Tail End,
5138,30,Danny Bohn,4323,70,0,Tail End,Garage
5138,20,Spencer Boyd,4192,72,79,Tail End,
5138,02,Kris Wright,4364,74,0,Tail End,Garage
5138,02,Kris Wright,4364,74,0,Tail End,Garage
5138,26,Tyler Ankrum,4296,114,121,Tail End,
5138,16,Austin Hill,4133,114,121,Tail End,
5138,33,Cj McLaughlin,4316,115,121,Tail End,
5138,21,Zane Smith,4272,115,121,Tail End,
5138,32,Sam Mayer,4327,116,121,Tail End,
5138,10,Jennifer Jo Cobb,608,117,121,Tail End,
5138,11,Clay Greenfield,3936,130,136,Tail End,
5138,11,Clay Greenfield,3936,130,136,Tail End,
5138,20,Spencer Boyd,4192,132,136,Tail End,
5138,20,Spencer Boyd,4192,154,0,Tail End,Garage
5138,10,Jennifer Jo Cobb,608,155,163,Tail End,
5138,10,Jennifer Jo Cobb,608,155,163,Tail End,
5138,17,Taylor Gray,4406,156,0,Tail End,Garage
5138,40,Ryan Truex,3952,160,163,Tail End,
5138,11,Clay Greenfield,3936,161,163,Tail End,
5138,75,Parker Kligerman,3914,172,177,Tail End,
5138,11,Clay Greenfield,3936,173,177,Tail End,
5139,34,Dylan Lupton,4146,0,0,Tail End,Unapproved Adjustments
5139,49,Keith McGee,4382,0,0,Tail End,Driver Change
5139,45,Chris Hacker,4408,4,8,Tail End,
5139,04,Cory Roper,4262,12,20,Pass Thru,
5139,49,Keith McGee,4382,28,36,Tail End,
5139,13,Johnny Sauter,2911,33,36,Tail End,Uncontrolled Tire
5139,3,Howie Disavino III,4379,34,36,Tail End,
5139,3,Howie Disavino III,4379,38,45,Tail End,
5139,21,Zane Smith,4272,41,45,Tail End,
5139,04,Cory Roper,4262,42,45,Tail End,
5139,33,Cj McLaughlin,4316,42,45,Tail End,
5139,10,Jennifer Jo Cobb,608,43,45,Tail End,
5139,34,Dylan Lupton,4146,43,45,Tail End,Uncontrolled Tire
5139,3,Howie Disavino III,4379,44,45,Tail End,
5139,12,Tate Fogleman,4271,64,66,Tail End,
5139,21,Zane Smith,4272,64,66,Tail End,
5139,1,Hailie Deegan,4366,71,77,Tail End,
5139,4,John H. Nemechek,4092,73,77,Tail End,
5139,32,Bret Holmes,4373,76,77,Tail End,
5139,3,Howie Disavino III,4379,76,77,Tail End,
5139,33,Cj McLaughlin,4316,76,77,Tail End,
5139,23,Chase Purdy,4295,76,77,Tail End,
5139,1,Hailie Deegan,4366,81,84,Tail End,
5139,56,Tyler Hill,4298,82,84,Tail End,
5139,11,Spencer Davis,4260,82,84,Tail End,
5139,21,Zane Smith,4272,82,84,Tail End,
5139,33,Cj McLaughlin,4316,83,84,Tail End,
5139,49,Keith McGee,4382,83,84,Tail End,
5139,24,Jack Wood,4391,83,84,Tail End,
5139,10,Jennifer Jo Cobb,608,105,108,Tail End,
5139,51,Drew Dollar,4367,114,118,Tail End,
5139,25,Brett Moffitt,4038,120,124,Pass Thru,Equipment over the wall too soon
5139,42,Carson Hocevar,4326,125,129,1 Lap,
5139,42,Carson Hocevar,4326,126,130,Tail End,
5139,25,Brett Moffitt,4038,127,130,Tail End,
5140,9,Codie Rohrbaugh,4287,0,0,Tail End,Missed driver intros
5140,28,Bryan Dauzat,4127,0,6,Pass Thru,
5140,38,Todd Gilliland,4231,22,25,Tail End,
5140,24,Jack Wood,4391,22,25,Tail End,
5140,38,Todd Gilliland,4231,29,33,Tail End,
5140,6,Norm Benning,214,33,34,Pass Thru,
5140,34,Dylan Lupton,4146,42,47,Tail End,
5140,34,Dylan Lupton,4146,42,47,Tail End,
5140,40,Ryan Truex,3952,42,47,Tail End,
5140,02,Kris Wright,4364,58,0,Tail End,Garage
5140,11,Clay Greenfield,3936,58,63,Tail End,
5140,22,Austin Wayne Self,4189,58,63,Tail End,
5140,33,Jason M. White,4292,58,63,Tail End,
5140,34,Dylan Lupton,4146,58,63,Tail End,
5140,19,Derek Kraus,4297,58,63,Tail End,
5140,1,Hailie Deegan,4366,58,0,Tail End,Garage
5140,26,Tyler Ankrum,4296,58,63,Tail End,
5140,13,Johnny Sauter,2911,58,63,Tail End,
5140,9,Codie Rohrbaugh,4287,58,63,Tail End,
5140,12,Tate Fogleman,4271,58,63,Tail End,
5140,18,Chandler Smith,4312,58,63,Tail End,
5140,56,Tyler Hill,4298,59,63,Tail End,
5140,34,Dylan Lupton,4146,69,72,Pass Thru,
5140,34,Dylan Lupton,4146,72,73,Pass Thru,
5140,98,Grant Enfinger,3978,76,0,Tail End,Garage
5140,34,Dylan Lupton,4146,76,0,Tail End,Garage
5140,52,Stewart Friesen,4205,76,0,Tail End,Garage
5140,23,Chase Purdy,4295,94,97,Tail End,
5140,18,Chandler Smith,4312,95,97,Tail End,
5141,75,Parker Kligerman,3914,0,0,Tail End,Unapproved Adjustments
5141,23,Chase Purdy,4295,34,0,Pass Thru,Garage
5141,25,Josh Berry,4123,51,56,Tail End,
5141,9,Colby Howard,4344,51,71,Tail End,
5141,11,Spencer Davis,4260,55,56,Tail End,
5141,25,Josh Berry,4123,55,56,Tail End,
5141,04,Cory Roper,4262,67,71,Tail End,
5141,04,Cory Roper,4262,69,71,Tail End,
5141,3,Sage Karam,4409,69,71,Tail End,
5141,04,Cory Roper,4262,88,95,Tail End,
5141,40,Ryan Truex,3952,89,95,Tail End,
5141,10,Jennifer Jo Cobb,608,90,95,Tail End,
5141,20,Spencer Boyd,4192,90,95,Tail End,
5141,32,Bret Holmes,4373,93,95,Tail End,
5141,34,Josh Reaume,4102,102,110,Tail End,
5141,34,Josh Reaume,4102,102,110,Tail End,
5141,02,Kris Wright,4364,106,110,Tail End,Uncontrolled Tire
5141,04,Cory Roper,4262,106,110,Tail End,
5141,45,Chris Hacker,4408,108,110,Tail End,
5141,34,Josh Reaume,4102,117,123,Tail End,
5141,10,Jennifer Jo Cobb,608,132,140,Tail End,
5141,34,Josh Reaume,4102,133,140,Tail End,
5141,42,Carson Hocevar,4326,146,154,Tail End,
5141,3,Sage Karam,4409,149,154,Tail End,
5141,49,Roger Reuse,4124,152,154,Tail End,
5141,75,Parker Kligerman,3914,161,163,Tail End,
5141,45,Chris Hacker,4408,162,163,Tail End,Running over the Choose Box
5141,13,Johnny Sauter,2911,178,183,Tail End,
5141,34,Josh Reaume,4102,179,183,Tail End,
5141,34,Josh Reaume,4102,181,182,1 Lap,
5141,98,Grant Enfinger,3978,186,192,Tail End,
5141,41,Dawson Cram,4256,198,202,Tail End,
5142,26,Tyler Ankrum,4296,0,0,Tail End,Unapproved adjustment
5142,13,Johnny Sauter,2911,0,0,Tail End,Missed driver intros
5142,3,Jordan Anderson,4139,0,0,Tail End,Missed driver intros
5142,04,Cory Roper,4262,0,0,Tail End,Missed driver intros
5142,02,Kris Wright,4364,13,18,Tail End,
5142,02,Kris Wright,4364,13,18,Tail End,
5142,17,Taylor Gray,4406,46,53,Tail End,
5142,44,Dean Thompson,4414,48,53,Tail End,
5142,17,Taylor Gray,4406,94,99,Tail End,
5142,30,Danny Bohn,4323,95,99,Tail End,
5142,32,Ty Dillon,4013,95,99,Tail End,
5142,22,Austin Wayne Self,4189,95,99,Tail End,
5142,15,Tanner Gray,4342,95,0,Tail End,Garage
5142,4,John H. Nemechek,4092,103,105,Tail End,
